,url,type
8428,trueslant.com/stevevockrodt/2009/11/18/kansas-jayhawks-football-coach-thinks-hes-above-of-all-things-parking-tickets/,benign
8429,wiki.d-addicts.com/Ninomiya_Kazunari,benign
8430,http://b19design.com.au/Itau.com.br/Tela/,phishing
8431,spinnakermortgages.co.uk/,benign
8432,epodunk.com/cgi-bin/genInfo.php?locIndex=25611,benign
8433,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,malware
8434,corporationwiki.com/Pennsylvania/Saint-Davids/tolson-jay-h-7653718.aspx,benign
8435,http://www.enolr.com/millerco.html,defacement
8436,ahd287ny23cn2ync82ncfj.768x3y47xym347ymc49c.date,phishing
8437,http://escritoriodealuguel.com.br/pt/empresa/quem-somos,defacement
8438,sequd.com/home-improvement,benign
8439,eyeonromance.com/authorlisting.cfm?AuthorID=6046,benign
8440,http://mudanzas-lopez.com/pedir-presupuesto-a-tu-medida.html,defacement
8441,quebecadvertising.com/,benign
8442,artistopia.com/gambino-family,benign
8443,nmtc.net/search/lost-in-the-hood-john-persons-comic,benign
8444,http://allrecipes.com/Recipe/Boneless-Buffalo-Wings/Detail.aspx?evt19=1&referringHubId=15041,benign
8445,zikro.net/watch_video.php?v=8811e0432491dc4,benign
8446,http://www.petdogwash.com.br/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5wZXRkb2d3YXNoLmNvbS5ici9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD05MTpwcm9kdXRvcyZjYXRpZ,defacement
8447,http://www.stiltex-grandchef.it/index.php?option=com_content&view=article&id=22&Itemid=81,defacement
8448,http://somotores.com/index.php/motores/category/8-motores-parciais,defacement
8449,inmemoriam.ca/view-announcement-254901-omer-leger.html,benign
8450,twitter.com/JasonYoung,benign
8451,http://www.saleonline.com.au/shop-by-manufacturer/bmw-parts.html,defacement
8452,federalbaseball.com/2011/5/22/2183471/gary-carter-montreal-expos-hall-of-fame-catcher-releases-statement-on,benign
8453,http://tobogo.net/cdsb/board.php?board=qaetc&bm=view&no=7291&category=&auth=&page=1&search=&keyword=&recom=,benign
8454,http://www.hnyjdw.com/images/?us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index&amp;app=com-d3,phishing
8455,http://abbey-bnk-plc.com/international-productssamples/login.htm,phishing
8456,canada.com/Conservative+Scheer+takes+over+Speaker+chair+House+Commons/4881359/story.html,benign
8457,babescollection.com/nude_female_celebrities/venus_terzo/venus_terzo.php,benign
8458,eu33.com/records-Turcotte/,benign
8459,http://royalfarm-eg.com/index.php?option=com_k2&view=item&id=27:grapes&Itemid=215&tmpl=component&print=1,defacement
8460,mylife.com/hb147,benign
8461,funtrivia.com/en/Literature/Literature-Before-1900-211.html,benign
8462,msu.edu/,benign
8463,menupix.com/columbus/restaurants/350011277/Little-Italy-Pizza-and-Spaghetti-Groveport-OH,benign
8464,islandsportsnews.net/index.php?option=com_content&amp;view=article&amp;id=221&amp;Itemid=50,benign
8465,http://dhc-sport.com/index2.php?option=com_virtuemart&page=shop.browse&category_id=27&Itemid=53&pop=1&tmpl=component,defacement
8466,out-there.com/qc12bdl.htm,benign
8467,facebook.com/ann.lafortune,benign
8468,answers.com/topic/jean-gauthier,benign
8469,harborcitysupply.net/BabcockDavisRecessedSteelFloorDoor.aspx,benign
8470,en.wikipedia.org/wiki/Meteor,benign
8471,http://mudanzas-lopez.com/index.php,defacement
8472,http://lol.hanihao.com/if.php?url=http%3A%2F%2Fimg5.imgtn.bdimg.com%2Fit%2Fu%3D2970978032%2C678468009%26fm%3D21%26gp%3D0.jpg,malware
8473,metrolyrics.com/we-no-speak-americano-remix-lyrics-marco-calliari.html,benign
8474,sanfranciscosingles.eventsandadventures.com/?_kk=singles%20dance&_kt=2601ebcb-e1ab-4087-85c4-d5655e337fe2,benign
8475,http://www.counterdata.com/count.php?page=255406&style=0505024&nbdigits=5,malware
8476,en.wikipedia.org/wiki/Adult_Film_Database,benign
8477,http://www.northcoastpost.de/index.php?view=article&catid=36:jugend&id=58:der-deich-brennt-und-schwimmt&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=55,defacement
8478,local.yahoo.com/info-11882902-boyer-r-scott-remax-premier-realtors-somerset,benign
8479,people.famouswhy.com/michael_sarrazin/,benign
8480,tripadvisor.com/Restaurant_Review-g50555-d512200-Reviews-Kewpee_Hamburgers-Lima_Ohio.html,benign
8481,redeem-myetherwallet.pw,phishing
8482,faqs.org/people-search/lamanno/,benign
8483,http://torcache.net/torrent/B16ADE265445F498D967261DDF9F6A52E93AA009.torrent?title=[kickass.to]the.walking.dead.s04e02.fastsub.vostfr.hdtv.xvid.f4st,benign
8484,jessalyngilsig.celebscentral.net/,benign
8485,yellowpages.ca/search/si/1/Jardin-D-enfants-Sourp-Hagop/Montreal,benign
8486,http://variety.com/2015/film/news/broken-hollywood-the-bizs-top-players-call-out-ways-industry-needs-to-change-1201416866/2015/tv/news/gary-newman-network-tv-advertising-model-needs-to-evolve-on-digit,benign
8487,plasamusic.com/mp3/os_hawaianos_tremidinha_andando_www_somdolitoral_rg3_net/1/-_os_hawaianos_tremidinha_andando_www_somdolitoral_rg3_net.html,benign
8488,amazon.com/Inventing-Abbotts-Liv-Tyler/dp/B000056BSF,benign
8489,answers.com/topic/john-buchan-1st-baron-tweedsmuir,benign
8490,espn.go.com/mens-college-basketball/team/schedule/_/id/2306/kansas-state-wildcats,benign
8491,imagengraficaperu.com,phishing
8492,amazon.com/Earrings-Madame-VHS/dp/6303184219,benign
8493,babyfit.sparkpeople.com/firstname.asp?id=29096,benign
8494,arnaudmaggs.ca/theearlywork/,benign
8495,facebook.com/djphilippeb,benign
8496,http://enriclloret.com/index.php?option=com_content&view=article&id=1&Itemid=12&lang=es,defacement
8497,http://nesn.com/2015/05/adam-schefter-source-predicts-tom-bradys-suspension-will-be-overturned/,benign
8498,law.cornell.edu/copyright/cases/203_F3d_596.htm,benign
8499,lethalwow.com/2010/04/20/daffney-injured-at-tna-impact-taping-lufisto-suffers-a-stroke/,benign
8500,espn.go.com/blog/los-angeles/soccer/tag/_/name/san-jose-earthquakes,benign
8501,imdb.com/name/nm1436275/bio,benign
8502,linkedin.com/in/tporterfield,benign
8503,en.wikipedia.org/wiki/James_Benton_Parsons,benign
8504,justjaredjr.buzznet.com/tags/nikki-yanofsky/,benign
8505,privateinvestdocgg.org,phishing
8506,mls-rumors.net/4704/2009/11/report-usl-1-and-usl-2-to-merge-become-3rd-division-under-new-nasl,benign
8507,baseball-almanac.com/players/player.php?p=lamanra01,benign
8508,drrobertschwartzgreenville.biz/,benign
8509,http://tinnhanh360.net/phat-hanh-bo-tem-%E2%80%9Ctin-nguong-tho-cung-hung-vuong%E2%80%9D.html,benign
8510,reserve-clan.000webhostapp.com,phishing
8511,christianmetalfellowship.blogspot.com/,benign
8512,surlatable.com/category/cat440520/Niman-Ranch,benign
8513,goodseattickets.com/Kansas-City-Royals?OVRAW=discount%20tickets%20for%20royals%20baseball&OVKEY=royals%20baseball%20ticket&OVMTC=advanced&OVADID=34740705513&OVKWID=367380362013&OVCAMPGID=1268287013&OV,benign
8514,http://shiloinc.com/index.php?option=com_contact&view=category&catid=12&Itemid=83,defacement
8515,medicalschoolsinusa.com/Kansas_City_University_of_Medicine_and_Biosciences.html,benign
8516,http://pitchfork.com/features/interviews/9621-the-proverbial-wisdom-of-earl-sweatshirt/,benign
8517,beninroyalfamily.com/,benign
8518,pianotravel.com,phishing
8519,korean-drama-guide.com/koreanmovie-List-of-South-Korean-films-of-2002.html,benign
8520,stephenpate.blogspot.com/,benign
8521,http://www.afotiadis.gr/index.php/specials,defacement
8522,protectedstatic.blogspot.com/,benign
8523,sports.espn.go.com/nba/playoffs/2010/columns/story?columnist=hollinger_john&page=FranchiseRankings2010-Lakers,benign
8524,nickverrreos.blogspot.com/2010/08/miss-universe-2010-preliminary.html,benign
8525,http://www.prismpgh.org/index2.php?option=com_events&Itemid=4&task=view_month&month=01&year=2013&pop=1,defacement
8526,gary-mendez.blogspot.com/,benign
8527,newfaneheritagefestival.blogspot.com/,benign
8528,facebook.com/alextothsound,benign
8529,http://www.swaledaleroadrunners.co.uk/news/504-club-championship-2013,defacement
8530,emailphonedirectory.com/48124.html,benign
8531,https://prezi.com/cpwyp44vgckw/prezi-is-growing/?auth_key=3f6ec2e9cfd554f1d23b718b1462307266561a05,benign
8532,lansingstatejournal.com/article/20111103/BUSINESS/111030325/Unemployment-falls-most-U-S-cities,benign
8533,http://www.zibae.ir/index.php?option=com_content&view=article&id=655:-10-&catid=12:1389-09-29-07-43-30,defacement
8534,assurantemployeebenefits.com/wps/portal/ForMembers/WelcomeMembers,benign
8535,hookandbullet.com/c/fishing-maple-valley-wa/,benign
8536,http://update-account-amazo.esoterikalodge.com/update_id_connect/6383b9444c5e68f86e3c2afb186cf93c/,phishing
8537,http://www.bckeepfit.nl/index.php/home/club-nieuws?start=18,defacement
8538,http://www.sanmarinosposi.com/index.php?option=com_content&view=article&id=186:wilma-ceramiche-2011&catid=35:la-casa-degli-sposi&Itemid=70,defacement
8539,library.columbustexas.net/history/part4.htm,benign
8540,mission-impex.myjino.ru,phishing
8541,biographi.ca/EN/ShowBio.asp?BioId=39468,benign
8542,wikitree.com/genealogy/DAWSON,benign
8543,kidsfashion.about.com/,benign
8544,xxxbunker.com/3473595,benign
8545,linkedin.com/pub/jim-umbarger/1b/36/881,benign
8546,dxzone.com/catalog/Software/Packet/,benign
8547,hockeyfights.com/players/608,benign
8548,askart.com/AskART/artists/search/Search_Repeat.aspx?searchtype=AUCTION_RECORDS&&artist=85036,benign
8549,http://cegtabla.com/digitalis-nyomtatas,defacement
8550,tributes.com/show/Orman-Leo-Kitchens-88151954,benign
8551,cfn.scout.com/2/557758.html,benign
8552,http://personal.co-operativebank.co.uk.wxtoplks2012uhjkbbgotoriverified22oplrxuvrasjktvwlplrafgoplc.cetraining.com.au/,phishing
8553,pittsburghpanthers.com/sports/m-baskbl/spec-rel/063011aaa.html,benign
8554,en.wikipedia.org/wiki/Viljoen,benign
8555,xmmlbchat.blogspot.com/2011/08/oakland-as-flagship-kbwf-957fm-goes-all.html,benign
8556,http://www.bonato.it/index.php?view=article&catid=2:documenti-pubblici&id=6:un-pensiero-per-oggi&tmpl=component&print=1&layout=default&page=,defacement
8557,sfbay.craigslist.org/,benign
8558,http://kenh14.vn/musik/khan-gia-ha-noi-xuc-dong-nghen-ngao-khi-tai-ngo-cung-khanh-ly-20140803090241278.chn,benign
8559,unusual-architecture.com/olympic-stadium-quebec-montreal/,benign
8560,metronews.ca/ottawa/local/article/1025146--province-pumps-86-million-into-new-highway-417-expansion,benign
8561,ipl.bradley.edu/team/,benign
8562,http://www.maler-graszk.de/index.php?option=com_content&view=article&id=53&Itemid=41,defacement
8563,khsltv.com/content/localnews/story/Marysville-Bok-Kai-Festival/WJfX6VHs2EuneaYoNysUQQ.cspx?rss=1275,benign
8564,cleveland.craigslist.org/tlg/,benign
8565,linkedin.com/in/jeremyhoward,benign
8566,http://motors.shop.ebay.com-cars-trucks-724527.jnq3.com/?Body%20Type=truck&_dmpt=US_car_truck&_mqf=0&_qfkw=1&_fpos=95616&_lsbx=0&_fspt=0&_flso=0&Make=Toyota&_trksid=p1695235.m724&pid=tac2,phishing
8567,gosford.co.uk/,benign
8568,amenfilms.com/news.html,benign
8569,http://plarium.com/fr/jeux-de-strategie/sparta-war-of-empires/actualites/mises-a-jour/,benign
8570,amazon.com/Gospel-John-Henry-Ian-Cusick/dp/B0006Q93ZG,benign
8571,ecachockey.com/men/2007-08/game_stories/December/20070812_UnionNortheastern,benign
8572,kansascitykansan.com/tags/courts,benign
8573,persephonesbees.com/,benign
8574,http://www.amilliondreams.eu/index.php?option=com_content&view=article&id=114:kinderen-bounty&catid=40&ml=1&Itemid=18&lang=nl,defacement
8575,ohwy.com/wa/y/y0260374.htm,benign
8576,http://couchtuner.eu.com/2014/01/the-big-bang-theory-s7-e13-the-occupation-recalibration.html,benign
8577,laurajohnson.smugmug.com/Dance,benign
8578,http://www2.commonwealth.com.au.sanex.ro/netbank/logon/login.html,phishing
8579,youtube.com/watch?v=g2wlrHrxeJc,benign
8580,amazon.com/Down-Big-Brother-Soviet-Empire/dp/0679751513,benign
8581,ny-erie.com/cgi-bin/new_york_real_estate_nyny.pl?key=1464&page=4,benign
8582,http://imgst-dl.meiliworks.com/pic/r/9c/49/0d6ac35c367fbf2ef87680a509e1_400_400.jpeg,malware
8583,http://www.mkcred.com.br/mkcred/index.php?view=article&id=1:a-empresa&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=2,defacement
8584,gamespot.com/ps3/adventure/coraline/index.html,benign
8585,123people.ca/s/graeme+ross,benign
8586,http://coratradecenter.ro/catalog-produse/category/76/hartie-si-articole-din-hartie/rola-hartie-copiator,defacement
8587,meetup.com/Subtitles-Subtleties/,benign
8588,mrwhippyhire.co.uk,phishing
8589,web.me.com/wordybug/Milking_the_Novelty.html,benign
8590,http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
8591,amazon.com/Andy-Hardy-Collection-Love-Finds/dp/6301964055,benign
8592,ktxs.com/sports/26599504/detail.html,benign
8593,archive.org/stream/clarkgenealogyso00walt/clarkgenealogyso00walt_djvu.txt,benign
8594,concreteloop.com/2010/12/events-diddy-dirty-money-last-train-to-paris-l-a-party,benign
8595,http://crystalspringsag.org/index.php?view=article&catid=17:pastor-category&id=17:messages&format=pdf&option=com_content,defacement
8596,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0.id-app7.co.uk/identify-customer=za4v5L5NtXKa1OhPLPljofOMMfxygVsFfTrJi9BFLCRJNUve3Hu3oWzzlfz264pPQPv73N0w47ki7vAWMfP2bZt6UfaURJhMc1R2,phishing
8597,aolnews.com/2011/03/08/dov-charney-5-facts-about-the-american-apparel-founder-facing-a/,benign
8598,http://benchmarkms.com/projects/corporate/album/2/6,defacement
8599,etext.virginia.edu/users/berkeley/public/Cbibl.html,benign
8600,wvgenweb.org/taylor/cemeteries/slinn.htm,benign
8601,encycl.opentopia.com/S/SC/SCO,benign
8602,http://uproxx.com/music/2015/02/daft-punk-has-ditched-their-masks-for-a-new-sculpture-on-display-in-new-york/,benign
8603,kcmo.org/CKCMO/Depts/ParksandRecreation/SwopeMemorialGolfCourse/index.htm,benign
8604,people.famouswhy.com/ron_moreau/,benign
8605,names.whitepages.com/california/donald/mcintosh,benign
8606,associatedcontent.com/article/2960876/famous_jewish_actors.html,benign
8607,http://moustoir-ac.fr/les-associations.html,defacement
8608,movies.yahoo.com/shop?d=hv&cf=info&id=1800353483,benign
8609,sierrapotomac.org/W_Needham/TurkeyVulture_051125.htm,benign
8610,halkbank-mustericekilisi.com,phishing
8611,bioportfolio.com/corporate/company/10558/Conjuchem-Biotechnologies-Inc.html,benign
8612,youtube.com/watch?v=jfYcKaJ-H-U,benign
8613,http://www.civelo.no/index.php?option=com_content&view=article&id=16:enkelt-og-greit&catid=14&Itemid=25&lang=sv,defacement
8614,facebook.com/pages/Soci%C3%A9t%C3%A9-de-transport-de-Montr%C3%A9al/111978622152890,benign
8615,http://dualphone.cz/dp3088-faq/1,defacement
8616,a2zyp.com/Laundry+&+Dry+Cleaning+Equipment/index-2.php,benign
8617,platformgames.org/,benign
8618,http://www.r7habbomoedas-original.blogspot.com/,phishing
8619,facebook.com/people/Shiraz-Adam-Mohammed/1297100754,benign
8620,prnewswire.com/news-releases/scott-tucker-a-year-in-review-the-roar-before-the-24-130054003.html,benign
8621,houghtalingsgarage.com/,benign
8622,http://sourceforge.net/directory/business-enterprise/add_facet_filter?facet=natlanguage&constraint=French,benign
8623,http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
8624,latinamericaradio.com/,benign
8625,en-gb.facebook.com/trevor.ashby,benign
8626,aol.sportingnews.com/ncaa-football/story/2011-05-16/eddie-george-headlines-2011-class-of-college-football-hall-of-fame-inductees,benign
8627,http://www.erbab.com/index.php?lang=en&option=com_content&Itemid=6,defacement
8628,archiver.rootsweb.ancestry.com/th/read/staggs/2002-06/1023139030,benign
8629,http://javadoplant.nl/fr.html?start=32,defacement
8630,movies.about.com/od/sylvia/Sylvia_2003.htm,benign
8631,yatedo.fr/s/Patricia+Lacoste,benign
8632,http://troikacapital.ru/novovvedeniya_v_polozheniyah_ob_assotsiatsiyah_souzah,malware
8633,askbiography.com/bio/Jeffrey_Lynn.html,benign
8634,http://9779.info/%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
8635,en.wikipedia.org/wiki/Lily_Allen_discography,benign
8636,http://www.cuartoestudio.com/fotografias.html,defacement
8637,youtube.com/watch?v=zSUCOg6SBOs,benign
8638,baseball-almanac.com/players/player.php?p=freemla01,benign
8639,en.wikipedia.org/wiki/Green_Bay_Packers,benign
8640,amazon.com/phrase/Marla-Pennington,benign
8641,http://caixa.gov.br/beneficios-trabalhador/fgts/condicoes-e-documentos-para-saque-do-FGTS/,benign
8642,rightdogbreed4me.com/?hop=while,benign
8643,youtube.com/watch?v=qmp2oHUtP4g,benign
8644,iflr.com/Article/1980501/In-house-interview-Dirk-Tirez-Easdaq.html,benign
8645,cleaningrak.com,phishing
8646,jessicajjohnston.com/folio/,benign
8647,enotes.com/topic/Combat_Infantryman_Badge,benign
8648,http://puracolombia.com/contactus,defacement
8649,sstclub.com/,benign
8650,indiaheritage.org/,benign
8651,newswire.ca/fr/story/873064/graduate-students-from-enap-and-mcgill-correct-rectors-and-the-charest-government,benign
8652,http://www.auctionyourart.com/caroline-ashleighs-blog/161-this-just-in.html,defacement
8653,twitter.com/coeur_de_pirate,benign
8654,mayoclinic.com/health/organic-food/NU00255,benign
8655,sunsetclassics.com/1957-chevy-3100-pickup/,benign
8656,ca.local.yahoo.com/results?stx=cin%C3%A9mas%20guzzo&csz=Deux-Montagnes%2C%20QC,benign
8657,rmbplumbingservices.com,phishing
8658,filmaffinity.com/en/film324117.html,benign
8659,bbb.org/cincinnati/business-reviews/carpenters/conaco-construction-company-llc-in-lebanon-oh-3005708/,benign
8660,http://www.diarco.com.pe/portal/index.php?option=com_content&view=article&id=23&catid=3&Itemid=12,defacement
8661,http://www.graz4u.at/faq/weiterefragen/221-fax-dateien-koennen-nicht-gedruckt-werden.html,defacement
8662,shoeshoeonline.com/roger-vivier-shoes,benign
8663,subscene.com/Eastern-Promises/subtitles-70185.aspx,benign
8664,http://www.oshinkan.com/fr/component/jevents/day.listevents/2013/01/02/-.html,defacement
8665,mobile.free-fr.le-fr.info,phishing
8666,http://www.saborlatinosp.it/it/fotogallery/6-salsaweek-arbatax-2003/detail/24-villaggio-erikasandramassimodanielebarbara.html?tmpl=component,defacement
8667,blacktieproductions.com/,benign
8668,myspace.com/theofficialwilliamtopley,benign
8669,http://askubuntu.com/questions/623228/applications-screens-positioning-via-compizconfig-does-not-work,benign
